2.0,0.117656,0.053474,2.2002468489359313
2.0,0.022106,0.032381,0.6826842901701615
2.0,0.023539,0.0305,0.7717704918032787
2.0,0.011945,0.027959,0.4272327336456955
2.0,0.007304,0.043675,0.16723526044647968
4.0,0.031239,0.064119,0.4872034810274646
4.0,0.031257,0.064358,0.48567388669629263
4.0,0.014216,0.039795,0.3572308078904385
4.0,0.02436,0.033835,0.7199645337668096
4.0,0.020797,0.05231,0.39757216593385586
8.0,0.046105,0.128386,0.35911236427647875
8.0,0.074953,0.125003,0.5996096093693751
8.0,0.040881,0.092499,0.4419615347192943
8.0,0.068021,0.081325,0.8364094681832155
8.0,0.05771,0.089356,0.645843591924437
16.0,0.316088,0.347346,0.9100090399774288
16.0,0.183667,8.763755,0.020957568987266303
16.0,0.102311,0.162107,0.6311325235801045
16.0,0.184594,0.069541,2.6544628348743906
16.0,0.195853,0.083862,2.335420094917841
32.0,0.948622,0.321631,2.9494109709574015
32.0,0.556842,0.315979,1.7622753410827932
32.0,0.575833,0.327477,1.7583921924287813
32.0,0.560453,1.97415,0.2838958539118101
32.0,1.036069,0.655455,1.5806866985529135
64.0,9.116808,4.16086,2.191087419427715
64.0,4.972468,2.249766,2.210215640204359
64.0,4.469541,1.736953,2.573207795490149
64.0,4.695063,1.62817,2.883644214056272
64.0,4.465036,1.885857,2.367642933690094
128.0,36.251907,12.449555,2.911903839133206
128.0,35.595855,12.16406,2.9263136650098738
128.0,39.266982,13.891425,2.8267065473844477
128.0,35.236448,10.796381,3.2637277250589807
128.0,37.413912,12.790925,2.9250356795931496
256.0,430.909962,96.455538,4.46744656589858
256.0,323.031371,163.809348,1.9719959510491427
256.0,334.484634,136.873138,2.4437565974413475
256.0,294.264152,94.435999,3.1160167215470453
256.0,303.977746,90.783225,3.3483911372392865
512.0,2904.312201,971.009408,2.9910237502044885
512.0,2489.771123,820.531893,3.034338024201577
512.0,2397.241316,786.768297,3.0469470174902082
512.0,2326.324051,786.562778,2.9575821740702812
512.0,2451.39303,808.981475,3.0302214645891614
1024.0,17231.837604,8727.601009,1.9744071235876086
1024.0,16281.362995,6945.375469,2.3442019898953284
1024.0,27865.518636,8238.796918,3.3822315215853704
1024.0,16241.402765,7075.473973,2.29545085275943
1024.0,17616.717059,7994.782681,2.2035266950866603
